;WEEK;ADMIN1;FATALITIES;CENTROID_LATITUDE;CENTROID_LONGITUDE;YEAR;MONTH;DAY
21824;29-dicembre-2018;Sar-e Pol;20;35,7152;66,088;2018;12;29
21825;19-gennaio-2019;Sar-e Pol;5;35,7152;66,088;2019;1;19
21826;26-gennaio-2019;Sar-e Pol;30;35,7152;66,088;2019;1;26
21827;02-febbraio-2019;Sar-e Pol;5;35,7152;66,088;2019;2;2
21828;09-febbraio-2019;Sar-e Pol;31;35,7152;66,088;2019;2;9
21829;16-febbraio-2019;Sar-e Pol;4;35,7152;66,088;2019;2;16
21830;23-febbraio-2019;Sar-e Pol;9;35,7152;66,088;2019;2;23
21831;09-marzo-2019;Sar-e Pol;15;35,7152;66,088;2019;3;9
21832;16-marzo-2019;Sar-e Pol;4;35,7152;66,088;2019;3;16
21833;30-marzo-2019;Sar-e Pol;5;35,7152;66,088;2019;3;30
21834;06-aprile-2019;Sar-e Pol;4;35,7152;66,088;2019;4;6
21835;13-aprile-2019;Sar-e Pol;1;35,7152;66,088;2019;4;13
21836;27-aprile-2019;Sar-e Pol;10;35,7152;66,088;2019;4;27
21837;04-maggio-2019;Sar-e Pol;4;35,7152;66,088;2019;5;4
21838;11-maggio-2019;Sar-e Pol;1;35,7152;66,088;2019;5;11
21839;18-maggio-2019;Sar-e Pol;2;35,7152;66,088;2019;5;18
21840;25-maggio-2019;Sar-e Pol;10;35,7152;66,088;2019;5;25
21841;01-giugno-2019;Sar-e Pol;1;35,7152;66,088;2019;6;1
21842;08-giugno-2019;Sar-e Pol;42;35,7152;66,088;2019;6;8
21843;22-giugno-2019;Sar-e Pol;2;35,7152;66,088;2019;6;22
21844;29-giugno-2019;Sar-e Pol;3;35,7152;66,088;2019;6;29
21845;06-luglio-2019;Sar-e Pol;17;35,7152;66,088;2019;7;6
21846;27-luglio-2019;Sar-e Pol;3;35,7152;66,088;2019;7;27
21847;03-agosto-2019;Sar-e Pol;5;35,7152;66,088;2019;8;3
21848;17-agosto-2019;Sar-e Pol;0;35,7152;66,088;2019;8;17
21849;24-agosto-2019;Sar-e Pol;8;35,7152;66,088;2019;8;24
21850;07-settembre-2019;Sar-e Pol;0;35,7152;66,088;2019;9;7
21851;21-settembre-2019;Sar-e Pol;0;35,7152;66,088;2019;9;21
21852;05-ottobre-2019;Sar-e Pol;11;35,7152;66,088;2019;10;5
21853;12-ottobre-2019;Sar-e Pol;0;35,7152;66,088;2019;10;12
21854;19-ottobre-2019;Sar-e Pol;9;35,7152;66,088;2019;10;19
21855;26-ottobre-2019;Sar-e Pol;30;35,7152;66,088;2019;10;26
21856;09-novembre-2019;Sar-e Pol;0;35,7152;66,088;2019;11;9
21857;16-novembre-2019;Sar-e Pol;0;35,7152;66,088;2019;11;16
21858;23-novembre-2019;Sar-e Pol;0;35,7152;66,088;2019;11;23
21859;30-novembre-2019;Sar-e Pol;3;35,7152;66,088;2019;11;30
21860;07-dicembre-2019;Sar-e Pol;0;35,7152;66,088;2019;12;7
21861;14-dicembre-2019;Sar-e Pol;0;35,7152;66,088;2019;12;14
21862;21-dicembre-2019;Sar-e Pol;3;35,7152;66,088;2019;12;21
21863;28-dicembre-2019;Sar-e Pol;10;35,7152;66,088;2019;12;28
21864;04-gennaio-2020;Sar-e Pol;6;35,7152;66,088;2020;1;4
21865;11-gennaio-2020;Sar-e Pol;0;35,7152;66,088;2020;1;11
21866;18-gennaio-2020;Sar-e Pol;10;35,7152;66,088;2020;1;18
21867;25-gennaio-2020;Sar-e Pol;1;35,7152;66,088;2020;1;25
21868;01-febbraio-2020;Sar-e Pol;20;35,7152;66,088;2020;2;1
21869;08-febbraio-2020;Sar-e Pol;0;35,7152;66,088;2020;2;8
21870;15-febbraio-2020;Sar-e Pol;18;35,7152;66,088;2020;2;15
21871;29-febbraio-2020;Sar-e Pol;5;35,7152;66,088;2020;2;29
21872;07-marzo-2020;Sar-e Pol;1;35,7152;66,088;2020;3;7
21873;14-marzo-2020;Sar-e Pol;6;35,7152;66,088;2020;3;14
21874;28-marzo-2020;Sar-e Pol;1;35,7152;66,088;2020;3;28
21875;04-aprile-2020;Sar-e Pol;3;35,7152;66,088;2020;4;4
21876;18-aprile-2020;Sar-e Pol;11;35,7152;66,088;2020;4;18
21877;25-aprile-2020;Sar-e Pol;7;35,7152;66,088;2020;4;25
21878;09-maggio-2020;Sar-e Pol;0;35,7152;66,088;2020;5;9
21879;16-maggio-2020;Sar-e Pol;5;35,7152;66,088;2020;5;16
21880;13-giugno-2020;Sar-e Pol;8;35,7152;66,088;2020;6;13
21881;20-giugno-2020;Sar-e Pol;8;35,7152;66,088;2020;6;20
21882;27-giugno-2020;Sar-e Pol;3;35,7152;66,088;2020;6;27
21883;11-luglio-2020;Sar-e Pol;11;35,7152;66,088;2020;7;11
21884;18-luglio-2020;Sar-e Pol;2;35,7152;66,088;2020;7;18
21885;25-luglio-2020;Sar-e Pol;2;35,7152;66,088;2020;7;25
21886;01-agosto-2020;Sar-e Pol;0;35,7152;66,088;2020;8;1
21887;08-agosto-2020;Sar-e Pol;6;35,7152;66,088;2020;8;8
21888;15-agosto-2020;Sar-e Pol;12;35,7152;66,088;2020;8;15
21889;29-agosto-2020;Sar-e Pol;0;35,7152;66,088;2020;8;29
21890;05-settembre-2020;Sar-e Pol;1;35,7152;66,088;2020;9;5
21891;12-settembre-2020;Sar-e Pol;2;35,7152;66,088;2020;9;12
21892;19-settembre-2020;Sar-e Pol;6;35,7152;66,088;2020;9;19
21893;03-ottobre-2020;Sar-e Pol;3;35,7152;66,088;2020;10;3
21894;10-ottobre-2020;Sar-e Pol;0;35,7152;66,088;2020;10;10
21895;17-ottobre-2020;Sar-e Pol;2;35,7152;66,088;2020;10;17
21896;31-ottobre-2020;Sar-e Pol;0;35,7152;66,088;2020;10;31
21897;07-novembre-2020;Sar-e Pol;1;35,7152;66,088;2020;11;7
21898;14-novembre-2020;Sar-e Pol;9;35,7152;66,088;2020;11;14
21899;21-novembre-2020;Sar-e Pol;0;35,7152;66,088;2020;11;21
21900;05-dicembre-2020;Sar-e Pol;0;35,7152;66,088;2020;12;5
21901;12-dicembre-2020;Sar-e Pol;3;35,7152;66,088;2020;12;12
21902;19-dicembre-2020;Sar-e Pol;5;35,7152;66,088;2020;12;19
21903;02-gennaio-2021;Sar-e Pol;0;35,7152;66,088;2021;1;2
21904;09-gennaio-2021;Sar-e Pol;0;35,7152;66,088;2021;1;9
21905;16-gennaio-2021;Sar-e Pol;6;35,7152;66,088;2021;1;16
21906;23-gennaio-2021;Sar-e Pol;4;35,7152;66,088;2021;1;23
21907;30-gennaio-2021;Sar-e Pol;16;35,7152;66,088;2021;1;30
21908;13-marzo-2021;Sar-e Pol;0;35,7152;66,088;2021;3;13
21909;20-marzo-2021;Sar-e Pol;1;35,7152;66,088;2021;3;20
21910;03-aprile-2021;Sar-e Pol;12;35,7152;66,088;2021;4;3
21911;10-aprile-2021;Sar-e Pol;10;35,7152;66,088;2021;4;10
21912;17-aprile-2021;Sar-e Pol;3;35,7152;66,088;2021;4;17
21913;24-aprile-2021;Sar-e Pol;2;35,7152;66,088;2021;4;24
21914;15-maggio-2021;Sar-e Pol;27;35,7152;66,088;2021;5;15
21915;22-maggio-2021;Sar-e Pol;18;35,7152;66,088;2021;5;22
21916;29-maggio-2021;Sar-e Pol;7;35,7152;66,088;2021;5;29
21917;05-giugno-2021;Sar-e Pol;22;35,7152;66,088;2021;6;5
21918;12-giugno-2021;Sar-e Pol;12;35,7152;66,088;2021;6;12
21919;26-giugno-2021;Sar-e Pol;8;35,7152;66,088;2021;6;26
21920;03-luglio-2021;Sar-e Pol;19;35,7152;66,088;2021;7;3
21921;10-luglio-2021;Sar-e Pol;47;35,7152;66,088;2021;7;10
21922;17-luglio-2021;Sar-e Pol;32;35,7152;66,088;2021;7;17
21923;24-luglio-2021;Sar-e Pol;6;35,7152;66,088;2021;7;24
21924;31-luglio-2021;Sar-e Pol;51;35,7152;66,088;2021;7;31
21925;07-agosto-2021;Sar-e Pol;13;35,7152;66,088;2021;8;7
21926;09-ottobre-2021;Sar-e Pol;3;35,7152;66,088;2021;10;9
21927;22-gennaio-2022;Sar-e Pol;10;35,7152;66,088;2022;1;22
21928;19-marzo-2022;Sar-e Pol;0;35,7152;66,088;2022;3;19
21929;28-maggio-2022;Sar-e Pol;4;35,7152;66,088;2022;5;28
21930;04-giugno-2022;Sar-e Pol;0;35,7152;66,088;2022;6;4
21931;18-giugno-2022;Sar-e Pol;48;35,7152;66,088;2022;6;18
21932;25-giugno-2022;Sar-e Pol;32;35,7152;66,088;2022;6;25
21933;29-ottobre-2022;Sar-e Pol;4;35,7152;66,088;2022;10;29
21934;22-giugno-2024;Sar-e Pol;1;35,7152;66,088;2024;6;22
21935;07-settembre-2024;Sar-e Pol;1;35,7152;66,088;2024;9;7
21936;14-settembre-2024;Sar-e Pol;2;35,7152;66,088;2024;9;14
21937;21-dicembre-2024;Sar-e Pol;2;35,7152;66,088;2024;12;21
22158;14-gennaio-2017;Takhar;4;36,6997;69,6309;2017;1;14
22159;04-febbraio-2017;Takhar;0;36,6997;69,6309;2017;2;4
22160;11-febbraio-2017;Takhar;0;36,6997;69,6309;2017;2;11
22161;18-febbraio-2017;Takhar;1;36,6997;69,6309;2017;2;18
22162;25-febbraio-2017;Takhar;8;36,6997;69,6309;2017;2;25
22163;04-marzo-2017;Takhar;21;36,6997;69,6309;2017;3;4
22164;18-marzo-2017;Takhar;6;36,6997;69,6309;2017;3;18
22165;01-aprile-2017;Takhar;24;36,6997;69,6309;2017;4;1
22166;08-aprile-2017;Takhar;0;36,6997;69,6309;2017;4;8
22167;15-aprile-2017;Takhar;3;36,6997;69,6309;2017;4;15
22168;22-aprile-2017;Takhar;23;36,6997;69,6309;2017;4;22
22169;29-aprile-2017;Takhar;36;36,6997;69,6309;2017;4;29
22170;06-maggio-2017;Takhar;70;36,6997;69,6309;2017;5;6
22171;20-maggio-2017;Takhar;13;36,6997;69,6309;2017;5;20
22172;27-maggio-2017;Takhar;7;36,6997;69,6309;2017;5;27
22173;03-giugno-2017;Takhar;0;36,6997;69,6309;2017;6;3
22174;17-giugno-2017;Takhar;42;36,6997;69,6309;2017;6;17
22175;01-luglio-2017;Takhar;1;36,6997;69,6309;2017;7;1
22176;08-luglio-2017;Takhar;7;36,6997;69,6309;2017;7;8
22177;22-luglio-2017;Takhar;1;36,6997;69,6309;2017;7;22
22178;05-agosto-2017;Takhar;0;36,6997;69,6309;2017;8;5
22179;12-agosto-2017;Takhar;0;36,6997;69,6309;2017;8;12
22180;19-agosto-2017;Takhar;0;36,6997;69,6309;2017;8;19
22181;26-agosto-2017;Takhar;0;36,6997;69,6309;2017;8;26
22182;09-settembre-2017;Takhar;0;36,6997;69,6309;2017;9;9
22183;16-settembre-2017;Takhar;0;36,6997;69,6309;2017;9;16
22184;23-settembre-2017;Takhar;9;36,6997;69,6309;2017;9;23
22185;30-settembre-2017;Takhar;0;36,6997;69,6309;2017;9;30
22186;07-ottobre-2017;Takhar;0;36,6997;69,6309;2017;10;7
22187;14-ottobre-2017;Takhar;0;36,6997;69,6309;2017;10;14
22188;28-ottobre-2017;Takhar;5;36,6997;69,6309;2017;10;28
22189;11-novembre-2017;Takhar;0;36,6997;69,6309;2017;11;11
22190;25-novembre-2017;Takhar;0;36,6997;69,6309;2017;11;25
22191;09-dicembre-2017;Takhar;12;36,6997;69,6309;2017;12;9
22192;30-dicembre-2017;Takhar;0;36,6997;69,6309;2017;12;30
22193;13-gennaio-2018;Takhar;0;36,6997;69,6309;2018;1;13
22194;27-gennaio-2018;Takhar;2;36,6997;69,6309;2018;1;27
22195;03-febbraio-2018;Takhar;47;36,6997;69,6309;2018;2;3
22196;10-febbraio-2018;Takhar;6;36,6997;69,6309;2018;2;10
22197;24-febbraio-2018;Takhar;3;36,6997;69,6309;2018;2;24
22198;03-marzo-2018;Takhar;17;36,6997;69,6309;2018;3;3
22199;10-marzo-2018;Takhar;0;36,6997;69,6309;2018;3;10
22200;17-marzo-2018;Takhar;0;36,6997;69,6309;2018;3;17
22201;24-marzo-2018;Takhar;0;36,6997;69,6309;2018;3;24
22202;21-aprile-2018;Takhar;0;36,6997;69,6309;2018;4;21
22203;28-aprile-2018;Takhar;3;36,6997;69,6309;2018;4;28
22204;19-maggio-2018;Takhar;0;36,6997;69,6309;2018;5;19
22205;26-maggio-2018;Takhar;54;36,6997;69,6309;2018;5;26
22206;02-giugno-2018;Takhar;52;36,6997;69,6309;2018;6;2
22207;09-giugno-2018;Takhar;22;36,6997;69,6309;2018;6;9
22208;16-giugno-2018;Takhar;0;36,6997;69,6309;2018;6;16
22209;23-giugno-2018;Takhar;10;36,6997;69,6309;2018;6;23
22210;30-giugno-2018;Takhar;10;36,6997;69,6309;2018;6;30
22211;07-luglio-2018;Takhar;8;36,6997;69,6309;2018;7;7
22212;21-luglio-2018;Takhar;4;36,6997;69,6309;2018;7;21
22213;28-luglio-2018;Takhar;1;36,6997;69,6309;2018;7;28
22214;04-agosto-2018;Takhar;24;36,6997;69,6309;2018;8;4
22215;11-agosto-2018;Takhar;17;36,6997;69,6309;2018;8;11
22216;18-agosto-2018;Takhar;25;36,6997;69,6309;2018;8;18
22217;25-agosto-2018;Takhar;8;36,6997;69,6309;2018;8;25
22218;01-settembre-2018;Takhar;10;36,6997;69,6309;2018;9;1
22219;22-settembre-2018;Takhar;0;36,6997;69,6309;2018;9;22
22220;29-settembre-2018;Takhar;6;36,6997;69,6309;2018;9;29
22221;06-ottobre-2018;Takhar;0;36,6997;69,6309;2018;10;6
22222;20-ottobre-2018;Takhar;13;36,6997;69,6309;2018;10;20
22223;03-novembre-2018;Takhar;31;36,6997;69,6309;2018;11;3
22224;10-novembre-2018;Takhar;8;36,6997;69,6309;2018;11;10
22225;17-novembre-2018;Takhar;1;36,6997;69,6309;2018;11;17
22226;24-novembre-2018;Takhar;3;36,6997;69,6309;2018;11;24
22227;01-dicembre-2018;Takhar;4;36,6997;69,6309;2018;12;1
22228;15-dicembre-2018;Takhar;6;36,6997;69,6309;2018;12;15
22229;22-dicembre-2018;Takhar;3;36,6997;69,6309;2018;12;22
22230;29-dicembre-2018;Takhar;5;36,6997;69,6309;2018;12;29
22231;05-gennaio-2019;Takhar;28;36,6997;69,6309;2019;1;5
22232;12-gennaio-2019;Takhar;0;36,6997;69,6309;2019;1;12
22233;19-gennaio-2019;Takhar;0;36,6997;69,6309;2019;1;19
22234;02-febbraio-2019;Takhar;12;36,6997;69,6309;2019;2;2
22235;09-febbraio-2019;Takhar;51;36,6997;69,6309;2019;2;9
22236;16-febbraio-2019;Takhar;5;36,6997;69,6309;2019;2;16
22237;23-febbraio-2019;Takhar;39;36,6997;69,6309;2019;2;23
22238;02-marzo-2019;Takhar;10;36,6997;69,6309;2019;3;2
22239;16-marzo-2019;Takhar;1;36,6997;69,6309;2019;3;16
22240;23-marzo-2019;Takhar;1;36,6997;69,6309;2019;3;23
22241;30-marzo-2019;Takhar;0;36,6997;69,6309;2019;3;30
22242;06-aprile-2019;Takhar;0;36,6997;69,6309;2019;4;6
22243;13-aprile-2019;Takhar;7;36,6997;69,6309;2019;4;13
22244;20-aprile-2019;Takhar;31;36,6997;69,6309;2019;4;20
22245;27-aprile-2019;Takhar;6;36,6997;69,6309;2019;4;27
22246;04-maggio-2019;Takhar;28;36,6997;69,6309;2019;5;4
22247;11-maggio-2019;Takhar;4;36,6997;69,6309;2019;5;11
22248;18-maggio-2019;Takhar;16;36,6997;69,6309;2019;5;18
22249;25-maggio-2019;Takhar;5;36,6997;69,6309;2019;5;25
22250;01-giugno-2019;Takhar;2;36,6997;69,6309;2019;6;1
22251;08-giugno-2019;Takhar;25;36,6997;69,6309;2019;6;8
22252;15-giugno-2019;Takhar;40;36,6997;69,6309;2019;6;15
22253;22-giugno-2019;Takhar;9;36,6997;69,6309;2019;6;22
22254;29-giugno-2019;Takhar;41;36,6997;69,6309;2019;6;29
22255;06-luglio-2019;Takhar;6;36,6997;69,6309;2019;7;6
22256;20-luglio-2019;Takhar;48;36,6997;69,6309;2019;7;20
22257;27-luglio-2019;Takhar;10;36,6997;69,6309;2019;7;27
22258;03-agosto-2019;Takhar;18;36,6997;69,6309;2019;8;3
22259;10-agosto-2019;Takhar;2;36,6997;69,6309;2019;8;10
22260;17-agosto-2019;Takhar;9;36,6997;69,6309;2019;8;17
22261;24-agosto-2019;Takhar;20;36,6997;69,6309;2019;8;24
22262;31-agosto-2019;Takhar;28;36,6997;69,6309;2019;8;31
22263;07-settembre-2019;Takhar;0;36,6997;69,6309;2019;9;7
22264;14-settembre-2019;Takhar;9;36,6997;69,6309;2019;9;14
22265;28-settembre-2019;Takhar;40;36,6997;69,6309;2019;9;28
22266;05-ottobre-2019;Takhar;115;36,6997;69,6309;2019;10;5
22267;12-ottobre-2019;Takhar;2;36,6997;69,6309;2019;10;12
22268;19-ottobre-2019;Takhar;44;36,6997;69,6309;2019;10;19
22269;26-ottobre-2019;Takhar;16;36,6997;69,6309;2019;10;26
22270;02-novembre-2019;Takhar;0;36,6997;69,6309;2019;11;2
22271;16-novembre-2019;Takhar;0;36,6997;69,6309;2019;11;16
22272;23-novembre-2019;Takhar;29;36,6997;69,6309;2019;11;23
22273;30-novembre-2019;Takhar;21;36,6997;69,6309;2019;11;30
22274;07-dicembre-2019;Takhar;0;36,6997;69,6309;2019;12;7
22275;14-dicembre-2019;Takhar;10;36,6997;69,6309;2019;12;14
22276;21-dicembre-2019;Takhar;5;36,6997;69,6309;2019;12;21
22277;28-dicembre-2019;Takhar;45;36,6997;69,6309;2019;12;28
22278;04-gennaio-2020;Takhar;2;36,6997;69,6309;2020;1;4
22279;11-gennaio-2020;Takhar;4;36,6997;69,6309;2020;1;11
22280;18-gennaio-2020;Takhar;8;36,6997;69,6309;2020;1;18
22281;25-gennaio-2020;Takhar;2;36,6997;69,6309;2020;1;25
22282;01-febbraio-2020;Takhar;5;36,6997;69,6309;2020;2;1
22283;08-febbraio-2020;Takhar;4;36,6997;69,6309;2020;2;8
22284;15-febbraio-2020;Takhar;9;36,6997;69,6309;2020;2;15
22285;29-febbraio-2020;Takhar;6;36,6997;69,6309;2020;2;29
22286;14-marzo-2020;Takhar;6;36,6997;69,6309;2020;3;14
22287;21-marzo-2020;Takhar;4;36,6997;69,6309;2020;3;21
22288;28-marzo-2020;Takhar;5;36,6997;69,6309;2020;3;28
22289;04-aprile-2020;Takhar;20;36,6997;69,6309;2020;4;4
22290;18-aprile-2020;Takhar;27;36,6997;69,6309;2020;4;18
22291;25-aprile-2020;Takhar;20;36,6997;69,6309;2020;4;25
22292;02-maggio-2020;Takhar;3;36,6997;69,6309;2020;5;2
22293;09-maggio-2020;Takhar;7;36,6997;69,6309;2020;5;9
22294;16-maggio-2020;Takhar;34;36,6997;69,6309;2020;5;16
22295;23-maggio-2020;Takhar;19;36,6997;69,6309;2020;5;23
22296;30-maggio-2020;Takhar;1;36,6997;69,6309;2020;5;30
22297;06-giugno-2020;Takhar;17;36,6997;69,6309;2020;6;6
22298;13-giugno-2020;Takhar;13;36,6997;69,6309;2020;6;13
22299;20-giugno-2020;Takhar;69;36,6997;69,6309;2020;6;20
22300;04-luglio-2020;Takhar;1;36,6997;69,6309;2020;7;4
22301;11-luglio-2020;Takhar;0;36,6997;69,6309;2020;7;11
22302;18-luglio-2020;Takhar;15;36,6997;69,6309;2020;7;18
22303;01-agosto-2020;Takhar;1;36,6997;69,6309;2020;8;1
22304;15-agosto-2020;Takhar;38;36,6997;69,6309;2020;8;15
22305;22-agosto-2020;Takhar;7;36,6997;69,6309;2020;8;22
22306;29-agosto-2020;Takhar;10;36,6997;69,6309;2020;8;29
22307;05-settembre-2020;Takhar;2;36,6997;69,6309;2020;9;5
22308;12-settembre-2020;Takhar;6;36,6997;69,6309;2020;9;12
22309;19-settembre-2020;Takhar;20;36,6997;69,6309;2020;9;19
22310;26-settembre-2020;Takhar;12;36,6997;69,6309;2020;9;26
22311;03-ottobre-2020;Takhar;27;36,6997;69,6309;2020;10;3
22312;10-ottobre-2020;Takhar;18;36,6997;69,6309;2020;10;10
22313;17-ottobre-2020;Takhar;79;36,6997;69,6309;2020;10;17
22314;24-ottobre-2020;Takhar;8;36,6997;69,6309;2020;10;24
22315;31-ottobre-2020;Takhar;0;36,6997;69,6309;2020;10;31
22316;07-novembre-2020;Takhar;2;36,6997;69,6309;2020;11;7
22317;14-novembre-2020;Takhar;5;36,6997;69,6309;2020;11;14
22318;21-novembre-2020;Takhar;0;36,6997;69,6309;2020;11;21
22319;28-novembre-2020;Takhar;0;36,6997;69,6309;2020;11;28
22320;05-dicembre-2020;Takhar;8;36,6997;69,6309;2020;12;5
22321;12-dicembre-2020;Takhar;16;36,6997;69,6309;2020;12;12
22322;19-dicembre-2020;Takhar;4;36,6997;69,6309;2020;12;19
22323;26-dicembre-2020;Takhar;0;36,6997;69,6309;2020;12;26
22324;02-gennaio-2021;Takhar;13;36,6997;69,6309;2021;1;2
22325;09-gennaio-2021;Takhar;12;36,6997;69,6309;2021;1;9
22326;16-gennaio-2021;Takhar;12;36,6997;69,6309;2021;1;16
22327;30-gennaio-2021;Takhar;8;36,6997;69,6309;2021;1;30
22328;06-febbraio-2021;Takhar;5;36,6997;69,6309;2021;2;6
22329;13-febbraio-2021;Takhar;15;36,6997;69,6309;2021;2;13
22330;06-marzo-2021;Takhar;7;36,6997;69,6309;2021;3;6
22331;13-marzo-2021;Takhar;1;36,6997;69,6309;2021;3;13
22332;20-marzo-2021;Takhar;6;36,6997;69,6309;2021;3;20
22333;27-marzo-2021;Takhar;5;36,6997;69,6309;2021;3;27
22334;03-aprile-2021;Takhar;37;36,6997;69,6309;2021;4;3
22335;10-aprile-2021;Takhar;10;36,6997;69,6309;2021;4;10
22336;17-aprile-2021;Takhar;3;36,6997;69,6309;2021;4;17
22337;24-aprile-2021;Takhar;27;36,6997;69,6309;2021;4;24
22338;01-maggio-2021;Takhar;39;36,6997;69,6309;2021;5;1
22339;08-maggio-2021;Takhar;7;36,6997;69,6309;2021;5;8
22340;15-maggio-2021;Takhar;7;36,6997;69,6309;2021;5;15
22341;22-maggio-2021;Takhar;71;36,6997;69,6309;2021;5;22
22342;29-maggio-2021;Takhar;35;36,6997;69,6309;2021;5;29
22343;05-giugno-2021;Takhar;104;36,6997;69,6309;2021;6;5
22344;12-giugno-2021;Takhar;101;36,6997;69,6309;2021;6;12
22345;19-giugno-2021;Takhar;56;36,6997;69,6309;2021;6;19
22346;26-giugno-2021;Takhar;92;36,6997;69,6309;2021;6;26
22347;03-luglio-2021;Takhar;34;36,6997;69,6309;2021;7;3
22348;10-luglio-2021;Takhar;68;36,6997;69,6309;2021;7;10
22349;17-luglio-2021;Takhar;37;36,6997;69,6309;2021;7;17
22350;24-luglio-2021;Takhar;26;36,6997;69,6309;2021;7;24
22351;31-luglio-2021;Takhar;76;36,6997;69,6309;2021;7;31
22352;07-agosto-2021;Takhar;26;36,6997;69,6309;2021;8;7
22353;30-ottobre-2021;Takhar;3;36,6997;69,6309;2021;10;30
22354;04-dicembre-2021;Takhar;2;36,6997;69,6309;2021;12;4
22355;11-dicembre-2021;Takhar;4;36,6997;69,6309;2021;12;11
22356;01-gennaio-2022;Takhar;4;36,6997;69,6309;2022;1;1
22357;08-gennaio-2022;Takhar;6;36,6997;69,6309;2022;1;8
22358;15-gennaio-2022;Takhar;0;36,6997;69,6309;2022;1;15
22359;22-gennaio-2022;Takhar;2;36,6997;69,6309;2022;1;22
22360;29-gennaio-2022;Takhar;4;36,6997;69,6309;2022;1;29
22361;05-febbraio-2022;Takhar;6;36,6997;69,6309;2022;2;5
22362;05-marzo-2022;Takhar;3;36,6997;69,6309;2022;3;5
22363;12-marzo-2022;Takhar;13;36,6997;69,6309;2022;3;12
22364;19-marzo-2022;Takhar;3;36,6997;69,6309;2022;3;19
22365;26-marzo-2022;Takhar;2;36,6997;69,6309;2022;3;26
22366;02-aprile-2022;Takhar;0;36,6997;69,6309;2022;4;2
22367;09-aprile-2022;Takhar;14;36,6997;69,6309;2022;4;9
22368;16-aprile-2022;Takhar;8;36,6997;69,6309;2022;4;16
22369;23-aprile-2022;Takhar;2;36,6997;69,6309;2022;4;23
22370;07-maggio-2022;Takhar;11;36,6997;69,6309;2022;5;7
22371;14-maggio-2022;Takhar;2;36,6997;69,6309;2022;5;14
22372;28-maggio-2022;Takhar;3;36,6997;69,6309;2022;5;28
22373;11-giugno-2022;Takhar;10;36,6997;69,6309;2022;6;11
22374;18-giugno-2022;Takhar;3;36,6997;69,6309;2022;6;18
22375;09-luglio-2022;Takhar;2;36,6997;69,6309;2022;7;9
22376;16-luglio-2022;Takhar;2;36,6997;69,6309;2022;7;16
22377;23-luglio-2022;Takhar;6;36,6997;69,6309;2022;7;23
22378;06-agosto-2022;Takhar;7;36,6997;69,6309;2022;8;6
22379;13-agosto-2022;Takhar;10;36,6997;69,6309;2022;8;13
22380;20-agosto-2022;Takhar;9;36,6997;69,6309;2022;8;20
22381;27-agosto-2022;Takhar;0;36,6997;69,6309;2022;8;27
22382;03-settembre-2022;Takhar;11;36,6997;69,6309;2022;9;3
22383;10-settembre-2022;Takhar;2;36,6997;69,6309;2022;9;10
22384;17-settembre-2022;Takhar;4;36,6997;69,6309;2022;9;17
22385;24-settembre-2022;Takhar;6;36,6997;69,6309;2022;9;24
22386;01-ottobre-2022;Takhar;6;36,6997;69,6309;2022;10;1
22387;08-ottobre-2022;Takhar;10;36,6997;69,6309;2022;10;8
22388;15-ottobre-2022;Takhar;5;36,6997;69,6309;2022;10;15
22389;22-ottobre-2022;Takhar;8;36,6997;69,6309;2022;10;22
22390;29-ottobre-2022;Takhar;1;36,6997;69,6309;2022;10;29
22391;05-novembre-2022;Takhar;2;36,6997;69,6309;2022;11;5
22392;12-novembre-2022;Takhar;3;36,6997;69,6309;2022;11;12
22393;19-novembre-2022;Takhar;3;36,6997;69,6309;2022;11;19
22394;03-dicembre-2022;Takhar;0;36,6997;69,6309;2022;12;3
22395;17-dicembre-2022;Takhar;1;36,6997;69,6309;2022;12;17
22396;11-febbraio-2023;Takhar;3;36,6997;69,6309;2023;2;11
22397;25-febbraio-2023;Takhar;6;36,6997;69,6309;2023;2;25
22398;15-aprile-2023;Takhar;3;36,6997;69,6309;2023;4;15
22399;06-maggio-2023;Takhar;3;36,6997;69,6309;2023;5;6
22400;20-maggio-2023;Takhar;1;36,6997;69,6309;2023;5;20
22401;27-maggio-2023;Takhar;3;36,6997;69,6309;2023;5;27
22402;03-giugno-2023;Takhar;2;36,6997;69,6309;2023;6;3
22403;22-luglio-2023;Takhar;1;36,6997;69,6309;2023;7;22
22404;05-agosto-2023;Takhar;3;36,6997;69,6309;2023;8;5
22405;19-agosto-2023;Takhar;4;36,6997;69,6309;2023;8;19
22406;26-agosto-2023;Takhar;10;36,6997;69,6309;2023;8;26
22407;02-settembre-2023;Takhar;3;36,6997;69,6309;2023;9;2
22408;28-ottobre-2023;Takhar;3;36,6997;69,6309;2023;10;28
22409;18-novembre-2023;Takhar;1;36,6997;69,6309;2023;11;18
22410;02-dicembre-2023;Takhar;1;36,6997;69,6309;2023;12;2
22411;02-marzo-2024;Takhar;1;36,6997;69,6309;2024;3;2
22412;23-marzo-2024;Takhar;1;36,6997;69,6309;2024;3;23
22413;30-marzo-2024;Takhar;2;36,6997;69,6309;2024;3;30
22414;13-aprile-2024;Takhar;1;36,6997;69,6309;2024;4;13
22415;18-maggio-2024;Takhar;3;36,6997;69,6309;2024;5;18
22416;01-giugno-2024;Takhar;0;36,6997;69,6309;2024;6;1
22417;29-giugno-2024;Takhar;1;36,6997;69,6309;2024;6;29
