asylum_location_code,gender,age_range,population,year
MYS,f,18-59,36,2015
MYS,f,60+,5,2015
MYS,m,0-4,9,2015
MYS,m,5-11,14,2015
MYS,m,12-17,9,2015
MYS,m,18-59,73,2015
MYS,m,60+,0,2015
NGA,f,0-4,0,2015
NGA,f,5-11,0,2015
NGA,f,12-17,0,2015
NGA,f,18-59,0,2015
NGA,f,60+,0,2015
NGA,m,0-4,0,2015
NGA,m,5-11,0,2015
NGA,m,12-17,0,2015
NGA,m,18-59,5,2015
NGA,m,60+,0,2015
NLD,f,0-4,0,2015
NLD,f,5-11,0,2015
NLD,f,12-17,0,2015
NLD,f,18-59,0,2015
NLD,f,60+,0,2015
NLD,m,0-4,0,2015
NLD,m,5-11,0,2015
NLD,m,12-17,0,2015
NLD,m,18-59,0,2015
NLD,m,60+,0,2015
NLD,f,0-4,0,2015
NLD,f,5-11,0,2015
NLD,f,12-17,0,2015
NLD,f,18-59,0,2015
NLD,f,60+,0,2015
NLD,m,0-4,0,2015
NLD,m,5-11,0,2015
NLD,m,12-17,0,2015
NLD,m,18-59,0,2015
NLD,m,60+,0,2015
NOR,f,0-4,0,2015
NOR,f,5-11,0,2015
NOR,f,12-17,0,2015
NOR,f,18-59,0,2015
NOR,f,60+,0,2015
NOR,m,0-4,0,2015
NOR,m,5-11,0,2015
NOR,m,12-17,0,2015
NOR,m,18-59,0,2015
NOR,m,60+,0,2015
NOR,f,0-4,0,2015
NOR,f,5-11,0,2015
NOR,f,12-17,0,2015
NOR,f,18-59,0,2015
NOR,f,60+,0,2015
NOR,m,0-4,0,2015
NOR,m,5-11,0,2015
NOR,m,12-17,0,2015
NOR,m,18-59,0,2015
NOR,m,60+,0,2015
NPL,f,0-4,6,2015
NPL,f,5-11,7,2015
NPL,f,12-17,0,2015
NPL,f,18-59,19,2015
NPL,f,60+,0,2015
NPL,m,0-4,5,2015
NPL,m,5-11,8,2015
NPL,m,12-17,5,2015
NPL,m,18-59,19,2015
NPL,m,60+,0,2015
NRU,f,0-4,0,2015
NRU,f,5-11,0,2015
NRU,f,12-17,0,2015
NRU,f,18-59,0,2015
NRU,f,60+,0,2015
NRU,m,0-4,0,2015
NRU,m,5-11,0,2015
NRU,m,12-17,0,2015
NRU,m,18-59,0,2015
NRU,m,60+,0,2015
NRU,f,0-4,0,2015
NRU,f,5-11,0,2015
NRU,f,12-17,0,2015
NRU,f,18-59,0,2015
NRU,f,60+,0,2015
NRU,m,0-4,0,2015
NRU,m,5-11,0,2015
NRU,m,12-17,0,2015
NRU,m,18-59,0,2015
NRU,m,60+,0,2015
NZL,f,0-4,0,2015
NZL,f,5-11,0,2015
NZL,f,12-17,0,2015
NZL,f,18-59,0,2015
NZL,f,60+,0,2015
NZL,m,0-4,0,2015
NZL,m,5-11,0,2015
NZL,m,12-17,0,2015
NZL,m,18-59,0,2015
NZL,m,60+,0,2015
NZL,f,0-4,0,2015
NZL,f,5-11,0,2015
NZL,f,12-17,0,2015
NZL,f,18-59,0,2015
NZL,f,60+,0,2015
NZL,m,0-4,0,2015
NZL,m,5-11,0,2015
NZL,m,12-17,0,2015
NZL,m,18-59,0,2015
NZL,m,60+,0,2015
PAK,f,0-4,256,2015
PAK,f,5-11,718,2015
PAK,f,12-17,645,2015
PAK,f,18-59,1812,2015
PAK,f,60+,120,2015
PAK,m,0-4,274,2015
PAK,m,5-11,765,2015
PAK,m,12-17,657,2015
PAK,m,18-59,1044,2015
PAK,m,60+,67,2015
PAK,f,0-4,53930,2015
PAK,f,5-11,178779,2015
PAK,f,12-17,140572,2015
PAK,f,18-59,340967,2015
PAK,f,60+,18741,2015
PAK,m,0-4,58377,2015
PAK,m,5-11,189436,2015
PAK,m,12-17,153477,2015
PAK,m,18-59,388708,2015
PAK,m,60+,37605,2015
PAN,f,0-4,0,2015
PAN,f,5-11,0,2015
PAN,f,12-17,0,2015
PAN,f,18-59,0,2015
PAN,f,60+,0,2015
PAN,m,0-4,0,2015
PAN,m,5-11,0,2015
PAN,m,12-17,0,2015
PAN,m,18-59,8,2015
PAN,m,60+,0,2015
PHL,f,0-4,0,2015
PHL,f,5-11,0,2015
PHL,f,12-17,0,2015
PHL,f,18-59,0,2015
PHL,f,60+,0,2015
PHL,m,0-4,0,2015
PHL,m,5-11,0,2015
PHL,m,12-17,0,2015
PHL,m,18-59,5,2015
PHL,m,60+,0,2015
PNG,f,0-4,0,2015
PNG,f,5-11,0,2015
PNG,f,12-17,0,2015
PNG,f,18-59,0,2015
PNG,f,60+,0,2015
PNG,m,0-4,0,2015
PNG,m,5-11,0,2015
PNG,m,12-17,0,2015
PNG,m,18-59,0,2015
PNG,m,60+,0,2015
PNG,f,0-4,0,2015
PNG,f,5-11,0,2015
PNG,f,12-17,0,2015
PNG,f,18-59,0,2015
PNG,f,60+,0,2015
PNG,m,0-4,0,2015
PNG,m,5-11,0,2015
PNG,m,12-17,0,2015
PNG,m,18-59,0,2015
PNG,m,60+,0,2015
POL,f,0-4,0,2015
POL,f,5-11,0,2015
POL,f,12-17,0,2015
POL,f,18-59,0,2015
POL,f,60+,0,2015
POL,m,0-4,0,2015
POL,m,5-11,0,2015
POL,m,12-17,0,2015
POL,m,18-59,0,2015
POL,m,60+,0,2015
POL,f,0-4,0,2015
POL,f,5-11,0,2015
POL,f,12-17,0,2015
POL,f,18-59,0,2015
POL,f,60+,0,2015
POL,m,0-4,0,2015
POL,m,5-11,0,2015
POL,m,12-17,0,2015
POL,m,18-59,0,2015
POL,m,60+,0,2015
PRT,f,0-4,0,2015
PRT,f,5-11,0,2015
PRT,f,12-17,0,2015
PRT,f,18-59,0,2015
PRT,f,60+,0,2015
PRT,m,0-4,0,2015
PRT,m,5-11,0,2015
PRT,m,12-17,0,2015
PRT,m,18-59,0,2015
PRT,m,60+,0,2015
ROU,f,0-4,0,2015
ROU,f,5-11,0,2015
ROU,f,12-17,0,2015
ROU,f,18-59,0,2015
ROU,f,60+,0,2015
ROU,m,0-4,0,2015
ROU,m,5-11,0,2015
ROU,m,12-17,0,2015
ROU,m,18-59,0,2015
ROU,m,60+,0,2015
ROU,f,0-4,6,2015
ROU,f,5-11,5,2015
ROU,f,12-17,5,2015
ROU,f,18-59,10,2015
ROU,f,60+,0,2015
ROU,m,0-4,0,2015
ROU,m,5-11,5,2015
ROU,m,12-17,10,2015
ROU,m,18-59,100,2015
ROU,m,60+,0,2015
RUS,f,0-4,0,2015
RUS,f,5-11,0,2015
RUS,f,12-17,0,2015
RUS,f,18-59,0,2015
RUS,f,60+,0,2015
RUS,m,0-4,0,2015
RUS,m,5-11,0,2015
RUS,m,12-17,0,2015
RUS,m,18-59,0,2015
RUS,m,60+,0,2015
RUS,f,0-4,0,2015
RUS,f,5-11,0,2015
RUS,f,12-17,0,2015
RUS,f,18-59,0,2015
RUS,f,60+,0,2015
RUS,m,0-4,0,2015
RUS,m,5-11,0,2015
RUS,m,12-17,0,2015
RUS,m,18-59,0,2015
RUS,m,60+,0,2015
SDN,f,0-4,0,2015
SDN,f,5-11,0,2015
SDN,f,12-17,0,2015
SDN,f,18-59,0,2015
SDN,f,60+,0,2015
SDN,m,0-4,0,2015
SDN,m,5-11,6,2015
SDN,m,12-17,0,2015
SDN,m,18-59,0,2015
SDN,m,60+,0,2015
SEN,f,0-4,0,2015
SEN,f,5-11,0,2015
SEN,f,12-17,9,2015
SEN,f,18-59,0,2015
SEN,f,60+,0,2015
SEN,m,0-4,0,2015
SEN,m,5-11,0,2015
SEN,m,12-17,0,2015
SEN,m,18-59,0,2015
SEN,m,60+,0,2015
SRB,f,0-4,0,2015
SRB,f,5-11,0,2015
SRB,f,12-17,0,2015
SRB,f,18-59,0,2015
SRB,f,60+,0,2015
SRB,m,0-4,5,2015
SRB,m,5-11,0,2015
SRB,m,12-17,0,2015
SRB,m,18-59,30,2015
SRB,m,60+,0,2015
SVK,f,0-4,0,2015
SVK,f,5-11,0,2015
SVK,f,12-17,0,2015
SVK,f,18-59,0,2015
SVK,f,60+,0,2015
SVK,m,0-4,0,2015
SVK,m,5-11,0,2015
SVK,m,12-17,0,2015
SVK,m,18-59,0,2015
SVK,m,60+,0,2015
SVN,f,0-4,0,2015
SVN,f,5-11,0,2015
SVN,f,12-17,0,2015
SVN,f,18-59,0,2015
SVN,f,60+,0,2015
SVN,m,0-4,0,2015
SVN,m,5-11,0,2015
SVN,m,12-17,9,2015
SVN,m,18-59,7,2015
SVN,m,60+,0,2015
SVN,f,0-4,0,2015
SVN,f,5-11,0,2015
SVN,f,12-17,0,2015
SVN,f,18-59,0,2015
SVN,f,60+,0,2015
SVN,m,0-4,0,2015
SVN,m,5-11,0,2015
SVN,m,12-17,0,2015
SVN,m,18-59,22,2015
SVN,m,60+,0,2015
SWE,f,0-4,0,2015
SWE,f,5-11,0,2015
SWE,f,12-17,0,2015
SWE,f,18-59,0,2015
SWE,f,60+,0,2015
SWE,m,0-4,0,2015
SWE,m,5-11,0,2015
SWE,m,12-17,0,2015
SWE,m,18-59,0,2015
SWE,m,60+,0,2015
SWE,f,0-4,0,2015
SWE,f,5-11,0,2015
SWE,f,12-17,0,2015
SWE,f,18-59,0,2015
SWE,f,60+,0,2015
SWE,m,0-4,0,2015
SWE,m,5-11,0,2015
SWE,m,12-17,0,2015
SWE,m,18-59,0,2015
SWE,m,60+,0,2015
SYR,f,0-4,17,2015
SYR,f,5-11,23,2015
SYR,f,12-17,16,2015
SYR,f,18-59,52,2015
SYR,f,60+,5,2015
SYR,m,0-4,20,2015
SYR,m,5-11,28,2015
SYR,m,12-17,12,2015
SYR,m,18-59,93,2015
SYR,m,60+,8,2015
SYR,f,0-4,55,2015
SYR,f,5-11,93,2015
SYR,f,12-17,89,2015
SYR,f,18-59,348,2015
SYR,f,60+,17,2015
SYR,m,0-4,48,2015
SYR,m,5-11,98,2015
SYR,m,12-17,79,2015
SYR,m,18-59,349,2015
SYR,m,60+,37,2015
THA,f,0-4,0,2015
THA,f,5-11,9,2015
THA,f,12-17,0,2015
THA,f,18-59,8,2015
THA,f,60+,0,2015
THA,m,0-4,0,2015
THA,m,5-11,0,2015
THA,m,12-17,8,2015
THA,m,18-59,23,2015
THA,m,60+,0,2015
THA,f,0-4,0,2015
THA,f,5-11,0,2015
THA,f,12-17,0,2015
THA,f,18-59,5,2015
THA,f,60+,0,2015
THA,m,0-4,0,2015
THA,m,5-11,5,2015
THA,m,12-17,0,2015
THA,m,18-59,6,2015
THA,m,60+,0,2015
TJK,f,0-4,0,2015
TJK,f,5-11,0,2015
TJK,f,12-17,0,2015
TJK,f,18-59,0,2015
TJK,f,60+,0,2015
TJK,m,0-4,0,2015
TJK,m,5-11,0,2015
TJK,m,12-17,0,2015
TJK,m,18-59,0,2015
TJK,m,60+,0,2015
TJK,f,0-4,0,2015
TJK,f,5-11,0,2015
TJK,f,12-17,0,2015
TJK,f,18-59,0,2015
TJK,f,60+,0,2015
TJK,m,0-4,0,2015
TJK,m,5-11,0,2015
TJK,m,12-17,0,2015
TJK,m,18-59,0,2015
TJK,m,60+,0,2015
TJK,f,0-4,0,2015
TJK,f,5-11,0,2015
TJK,f,12-17,0,2015
TJK,f,18-59,0,2015
TJK,f,60+,0,2015
TJK,m,0-4,0,2015
TJK,m,5-11,0,2015
TJK,m,12-17,0,2015
TJK,m,18-59,0,2015
TJK,m,60+,0,2015
TKM,f,0-4,0,2015
TKM,f,5-11,0,2015
TKM,f,12-17,0,2015
TKM,f,18-59,9,2015
TKM,f,60+,0,2015
TKM,m,0-4,0,2015
TKM,m,5-11,0,2015
TKM,m,12-17,0,2015
TKM,m,18-59,9,2015
TKM,m,60+,0,2015
TUR,f,0-4,3802,2015
TUR,f,5-11,5342,2015
TUR,f,12-17,3517,2015
TUR,f,18-59,15840,2015
TUR,f,60+,416,2015
TUR,m,0-4,4045,2015
TUR,m,5-11,6419,2015
TUR,m,12-17,5955,2015
TUR,m,18-59,44246,2015
TUR,m,60+,574,2015
TUR,f,0-4,92,2015
TUR,f,5-11,330,2015
TUR,f,12-17,287,2015
TUR,f,18-59,1003,2015
TUR,f,60+,10,2015
TUR,m,0-4,108,2015
TUR,m,5-11,353,2015
TUR,m,12-17,414,2015
TUR,m,18-59,1204,2015
TUR,m,60+,45,2015
UKR,f,0-4,0,2015
UKR,f,5-11,0,2015
UKR,f,12-17,0,2015
UKR,f,18-59,0,2015
UKR,f,60+,0,2015
UKR,m,0-4,0,2015
UKR,m,5-11,0,2015
UKR,m,12-17,0,2015
UKR,m,18-59,0,2015
UKR,m,60+,0,2015
UKR,f,0-4,0,2015
UKR,f,5-11,0,2015
UKR,f,12-17,0,2015
UKR,f,18-59,0,2015
UKR,f,60+,0,2015
UKR,m,0-4,0,2015
UKR,m,5-11,0,2015
UKR,m,12-17,0,2015
UKR,m,18-59,0,2015
UKR,m,60+,0,2015
USA,f,0-4,0,2015
USA,f,5-11,0,2015
USA,f,12-17,0,2015
USA,f,18-59,0,2015
USA,f,60+,0,2015
USA,m,0-4,0,2015
USA,m,5-11,0,2015
USA,m,12-17,0,2015
USA,m,18-59,0,2015
USA,m,60+,0,2015
USA,f,0-4,0,2015
USA,f,5-11,0,2015
USA,f,12-17,0,2015
USA,f,18-59,0,2015
USA,f,60+,0,2015
USA,m,0-4,0,2015
USA,m,5-11,0,2015
USA,m,12-17,0,2015
USA,m,18-59,0,2015
USA,m,60+,0,2015
UZB,f,0-4,0,2015
UZB,f,5-11,7,2015
UZB,f,12-17,6,2015
UZB,f,18-59,23,2015
UZB,f,60+,5,2015
UZB,m,0-4,5,2015
UZB,m,5-11,5,2015
UZB,m,12-17,15,2015
UZB,m,18-59,34,2015
UZB,m,60+,6,2015
VEN,f,0-4,0,2015
VEN,f,5-11,0,2015
VEN,f,12-17,0,2015
VEN,f,18-59,0,2015
VEN,f,60+,0,2015
VEN,m,0-4,0,2015
VEN,m,5-11,0,2015
VEN,m,12-17,0,2015
VEN,m,18-59,5,2015
VEN,m,60+,0,2015
ZAF,f,0-4,0,2015
ZAF,f,5-11,0,2015
ZAF,f,12-17,0,2015
ZAF,f,18-59,0,2015
ZAF,f,60+,0,2015
ZAF,m,0-4,0,2015
ZAF,m,5-11,0,2015
ZAF,m,12-17,0,2015
ZAF,m,18-59,0,2015
ZAF,m,60+,0,2015
ZAF,f,0-4,0,2015
ZAF,f,5-11,0,2015
ZAF,f,12-17,0,2015
ZAF,f,18-59,0,2015
ZAF,f,60+,0,2015
ZAF,m,0-4,0,2015
ZAF,m,5-11,0,2015
ZAF,m,12-17,0,2015
ZAF,m,18-59,0,2015
ZAF,m,60+,0,2015
AFG,f,0-4,12824,2016
AFG,f,5-11,10972,2016
AFG,f,12-17,8412,2016
AFG,f,18-59,22244,2016
AFG,f,60+,1669,2016
AFG,m,0-4,13371,2016
AFG,m,5-11,11762,2016
AFG,m,12-17,9089,2016
AFG,m,18-59,20956,2016
AFG,m,60+,2922,2016
ARE,f,0-4,0,2016
ARE,f,5-11,5,2016
ARE,f,12-17,5,2016
ARE,f,18-59,0,2016
ARE,f,60+,0,2016
ARE,m,0-4,0,2016
ARE,m,5-11,0,2016
ARE,m,12-17,8,2016
ARE,m,18-59,0,2016
ARE,m,60+,0,2016
ARG,f,0-4,0,2016
ARG,f,5-11,0,2016
ARG,f,12-17,0,2016
ARG,f,18-59,0,2016
ARG,f,60+,0,2016
ARG,m,0-4,0,2016
ARG,m,5-11,5,2016
ARG,m,12-17,0,2016
ARG,m,18-59,0,2016
ARG,m,60+,0,2016
AUS,f,0-4,0,2016
AUS,f,5-11,0,2016
AUS,f,12-17,0,2016
AUS,f,18-59,0,2016
AUS,f,60+,0,2016
AUS,m,0-4,0,2016
AUS,m,5-11,0,2016
AUS,m,12-17,0,2016
AUS,m,18-59,0,2016
AUS,m,60+,0,2016
AUS,f,0-4,0,2016
AUS,f,5-11,0,2016
AUS,f,12-17,0,2016
AUS,f,18-59,0,2016
AUS,f,60+,0,2016
AUS,m,0-4,0,2016
AUS,m,5-11,0,2016
AUS,m,12-17,0,2016
AUS,m,18-59,0,2016
AUS,m,60+,0,2016
AUT,f,0-4,0,2016
AUT,f,5-11,0,2016
AUT,f,12-17,0,2016
AUT,f,18-59,0,2016
AUT,f,60+,0,2016
AUT,m,0-4,0,2016
AUT,m,5-11,0,2016
AUT,m,12-17,0,2016
AUT,m,18-59,0,2016
AUT,m,60+,0,2016
AUT,f,0-4,0,2016
AUT,f,5-11,0,2016
AUT,f,12-17,0,2016
AUT,f,18-59,0,2016
AUT,f,60+,0,2016
AUT,m,0-4,0,2016
AUT,m,5-11,0,2016
AUT,m,12-17,0,2016
AUT,m,18-59,0,2016
AUT,m,60+,0,2016
AZE,f,0-4,0,2016
AZE,f,5-11,0,2016
AZE,f,12-17,5,2016
AZE,f,18-59,8,2016
AZE,f,60+,0,2016
AZE,m,0-4,0,2016
AZE,m,5-11,6,2016
AZE,m,12-17,0,2016
AZE,m,18-59,10,2016
AZE,m,60+,0,2016
AZE,f,0-4,21,2016
AZE,f,5-11,24,2016
AZE,f,12-17,35,2016
AZE,f,18-59,106,2016
AZE,f,60+,6,2016
AZE,m,0-4,25,2016
AZE,m,5-11,34,2016
AZE,m,12-17,26,2016
AZE,m,18-59,270,2016
AZE,m,60+,15,2016
BEL,f,0-4,0,2016
BEL,f,5-11,0,2016
BEL,f,12-17,0,2016
BEL,f,18-59,0,2016
BEL,f,60+,0,2016
BEL,m,0-4,0,2016
BEL,m,5-11,0,2016
BEL,m,12-17,0,2016
BEL,m,18-59,0,2016
BEL,m,60+,0,2016
BEL,f,0-4,0,2016
BEL,f,5-11,0,2016
BEL,f,12-17,0,2016
BEL,f,18-59,0,2016
BEL,f,60+,0,2016
BEL,m,0-4,0,2016
BEL,m,5-11,0,2016
BEL,m,12-17,0,2016
BEL,m,18-59,0,2016
BEL,m,60+,0,2016
BGR,f,0-4,0,2016
BGR,f,5-11,0,2016
BGR,f,12-17,0,2016
BGR,f,18-59,0,2016
BGR,f,60+,0,2016
BGR,m,0-4,0,2016
BGR,m,5-11,0,2016
BGR,m,12-17,0,2016
BGR,m,18-59,0,2016
BGR,m,60+,0,2016
BGR,f,0-4,0,2016
BGR,f,5-11,0,2016
BGR,f,12-17,0,2016
BGR,f,18-59,0,2016
BGR,f,60+,0,2016
BGR,m,0-4,0,2016
BGR,m,5-11,0,2016
BGR,m,12-17,0,2016
BGR,m,18-59,0,2016
BGR,m,60+,0,2016
BIH,f,0-4,0,2016
BIH,f,5-11,0,2016
BIH,f,12-17,0,2016
BIH,f,18-59,0,2016
BIH,f,60+,0,2016
BIH,m,0-4,0,2016
BIH,m,5-11,0,2016
BIH,m,12-17,0,2016
BIH,m,18-59,5,2016
BIH,m,60+,0,2016
BLR,f,0-4,0,2016
BLR,f,5-11,0,2016
BLR,f,12-17,0,2016
BLR,f,18-59,0,2016
BLR,f,60+,0,2016
BLR,m,0-4,0,2016
BLR,m,5-11,0,2016
BLR,m,12-17,6,2016
BLR,m,18-59,0,2016
BLR,m,60+,0,2016
BLR,f,0-4,0,2016
BLR,f,5-11,5,2016
BLR,f,12-17,14,2016
BLR,f,18-59,48,2016
BLR,f,60+,11,2016
BLR,m,0-4,5,2016
BLR,m,5-11,9,2016
BLR,m,12-17,5,2016
BLR,m,18-59,125,2016
BLR,m,60+,5,2016
BRA,f,0-4,0,2016
BRA,f,5-11,0,2016
BRA,f,12-17,0,2016
BRA,f,18-59,0,2016
BRA,f,60+,0,2016
BRA,m,0-4,0,2016
BRA,m,5-11,0,2016
BRA,m,12-17,0,2016
BRA,m,18-59,0,2016
BRA,m,60+,0,2016
BRA,f,0-4,0,2016
BRA,f,5-11,6,2016
BRA,f,12-17,0,2016
BRA,f,18-59,21,2016
BRA,f,60+,0,2016
BRA,m,0-4,0,2016
BRA,m,5-11,6,2016
BRA,m,12-17,0,2016
BRA,m,18-59,65,2016
BRA,m,60+,0,2016
CAN,f,0-4,0,2016
CAN,f,5-11,0,2016
CAN,f,12-17,0,2016
CAN,f,18-59,46,2016
CAN,f,60+,7,2016
CAN,m,0-4,0,2016
CAN,m,5-11,0,2016
CAN,m,12-17,5,2016
CAN,m,18-59,172,2016
CAN,m,60+,9,2016
CAN,f,0-4,16,2016
CAN,f,5-11,49,2016
CAN,f,12-17,15,2016
CAN,f,18-59,161,2016
CAN,f,60+,7,2016
CAN,m,0-4,20,2016
CAN,m,5-11,50,2016
CAN,m,12-17,24,2016
CAN,m,18-59,248,2016
CAN,m,60+,10,2016
CHE,f,0-4,279,2016
CHE,f,5-11,322,2016
CHE,f,12-17,241,2016
CHE,f,18-59,1035,2016
CHE,f,60+,32,2016
CHE,m,0-4,305,2016
CHE,m,5-11,385,2016
CHE,m,12-17,701,2016
CHE,m,18-59,4413,2016
CHE,m,60+,48,2016
CHE,f,0-4,133,2016
CHE,f,5-11,241,2016
CHE,f,12-17,170,2016
CHE,f,18-59,622,2016
CHE,f,60+,44,2016
CHE,m,0-4,140,2016
CHE,m,5-11,283,2016
CHE,m,12-17,726,2016
CHE,m,18-59,2056,2016
CHE,m,60+,43,2016
CHL,f,0-4,0,2016
CHL,f,5-11,0,2016
CHL,f,12-17,0,2016
CHL,f,18-59,0,2016
CHL,f,60+,0,2016
CHL,m,0-4,0,2016
CHL,m,5-11,0,2016
CHL,m,12-17,0,2016
CHL,m,18-59,0,2016
CHL,m,60+,0,2016
CHN,f,0-4,9,2016
CHN,f,5-11,6,2016
CHN,f,12-17,0,2016
CHN,f,18-59,0,2016
CHN,f,60+,0,2016
CHN,m,0-4,0,2016
CHN,m,5-11,0,2016
CHN,m,12-17,0,2016
CHN,m,18-59,5,2016
CHN,m,60+,0,2016
CHN,f,0-4,0,2016
CHN,f,5-11,0,2016
CHN,f,12-17,0,2016
CHN,f,18-59,5,2016
CHN,f,60+,0,2016
CHN,m,0-4,0,2016
CHN,m,5-11,0,2016
CHN,m,12-17,0,2016
CHN,m,18-59,0,2016
CHN,m,60+,0,2016
COL,f,0-4,0,2016
COL,f,5-11,0,2016
COL,f,12-17,0,2016
COL,f,18-59,0,2016
COL,f,60+,0,2016
COL,m,0-4,0,2016
COL,m,5-11,0,2016
COL,m,12-17,0,2016
COL,m,18-59,8,2016
COL,m,60+,0,2016
CUB,f,0-4,0,2016
CUB,f,5-11,5,2016
CUB,f,12-17,0,2016
CUB,f,18-59,7,2016
CUB,f,60+,0,2016
CUB,m,0-4,0,2016
CUB,m,5-11,5,2016
CUB,m,12-17,0,2016
CUB,m,18-59,28,2016
CUB,m,60+,0,2016
CYP,f,0-4,0,2016
CYP,f,5-11,0,2016
CYP,f,12-17,0,2016
CYP,f,18-59,0,2016
CYP,f,60+,0,2016
CYP,m,0-4,0,2016
CYP,m,5-11,0,2016
CYP,m,12-17,0,2016
CYP,m,18-59,0,2016
CYP,m,60+,0,2016
CYP,f,0-4,0,2016
CYP,f,5-11,0,2016
CYP,f,12-17,0,2016
CYP,f,18-59,0,2016
CYP,f,60+,0,2016
CYP,m,0-4,0,2016
CYP,m,5-11,0,2016
CYP,m,12-17,0,2016
CYP,m,18-59,0,2016
CYP,m,60+,0,2016
CZE,f,0-4,0,2016
CZE,f,5-11,0,2016
CZE,f,12-17,0,2016
CZE,f,18-59,0,2016
CZE,f,60+,0,2016
CZE,m,0-4,0,2016
CZE,m,5-11,0,2016
CZE,m,12-17,0,2016
CZE,m,18-59,0,2016
CZE,m,60+,0,2016
CZE,f,0-4,0,2016
CZE,f,5-11,0,2016
CZE,f,12-17,0,2016
CZE,f,18-59,0,2016
CZE,f,60+,0,2016
CZE,m,0-4,0,2016
CZE,m,5-11,0,2016
CZE,m,12-17,0,2016
CZE,m,18-59,0,2016
CZE,m,60+,0,2016
DEU,f,0-4,5156,2016
DEU,f,5-11,5771,2016
DEU,f,12-17,4120,2016
DEU,f,18-59,16997,2016
DEU,f,60+,868,2016
DEU,m,0-4,5519,2016
DEU,m,5-11,7140,2016
DEU,m,12-17,21609,2016
DEU,m,18-59,58459,2016
DEU,m,60+,883,2016
DEU,f,0-4,1511,2016
DEU,f,5-11,2786,2016
DEU,f,12-17,2046,2016
DEU,f,18-59,10435,2016
DEU,f,60+,2205,2016
DEU,m,0-4,1640,2016
DEU,m,5-11,3248,2016
DEU,m,12-17,2872,2016
DEU,m,18-59,17898,2016
DEU,m,60+,1651,2016
DNK,f,0-4,0,2016
DNK,f,5-11,0,2016
DNK,f,12-17,0,2016
DNK,f,18-59,0,2016
DNK,f,60+,0,2016
DNK,m,0-4,0,2016
DNK,m,5-11,0,2016
DNK,m,12-17,0,2016
DNK,m,18-59,0,2016
DNK,m,60+,0,2016
DNK,f,0-4,0,2016
DNK,f,5-11,0,2016
DNK,f,12-17,0,2016
DNK,f,18-59,0,2016
DNK,f,60+,0,2016
DNK,m,0-4,0,2016
DNK,m,5-11,0,2016
DNK,m,12-17,0,2016
DNK,m,18-59,0,2016
DNK,m,60+,0,2016
DOM,f,0-4,0,2016
DOM,f,5-11,5,2016
DOM,f,12-17,0,2016
DOM,f,18-59,0,2016
DOM,f,60+,0,2016
DOM,m,0-4,0,2016
DOM,m,5-11,0,2016
DOM,m,12-17,0,2016
DOM,m,18-59,0,2016
DOM,m,60+,0,2016
EGY,f,0-4,0,2016
EGY,f,5-11,0,2016
EGY,f,12-17,0,2016
EGY,f,18-59,6,2016
EGY,f,60+,0,2016
EGY,m,0-4,0,2016
EGY,m,5-11,0,2016
EGY,m,12-17,6,2016
EGY,m,18-59,9,2016
EGY,m,60+,0,2016
EGY,f,0-4,0,2016
EGY,f,5-11,0,2016
EGY,f,12-17,0,2016
EGY,f,18-59,8,2016
EGY,f,60+,0,2016
EGY,m,0-4,0,2016
EGY,m,5-11,0,2016
EGY,m,12-17,0,2016
EGY,m,18-59,6,2016
EGY,m,60+,0,2016
ESP,f,0-4,0,2016
ESP,f,5-11,0,2016
ESP,f,12-17,0,2016
ESP,f,18-59,0,2016
ESP,f,60+,0,2016
ESP,m,0-4,0,2016
ESP,m,5-11,0,2016
ESP,m,12-17,0,2016
ESP,m,18-59,0,2016
ESP,m,60+,0,2016
ESP,f,0-4,0,2016
ESP,f,5-11,0,2016
ESP,f,12-17,0,2016
ESP,f,18-59,0,2016
ESP,f,60+,0,2016
ESP,m,0-4,0,2016
ESP,m,5-11,0,2016
ESP,m,12-17,0,2016
ESP,m,18-59,0,2016
ESP,m,60+,0,2016
EST,f,0-4,0,2016
EST,f,5-11,0,2016
EST,f,12-17,0,2016
EST,f,18-59,0,2016
EST,f,60+,0,2016
EST,m,0-4,0,2016
EST,m,5-11,0,2016
EST,m,12-17,0,2016
EST,m,18-59,0,2016
EST,m,60+,0,2016
FIN,f,0-4,0,2016
FIN,f,5-11,0,2016
FIN,f,12-17,0,2016
FIN,f,18-59,0,2016
FIN,f,60+,0,2016
FIN,m,0-4,0,2016
FIN,m,5-11,0,2016
FIN,m,12-17,0,2016
FIN,m,18-59,0,2016
FIN,m,60+,0,2016
FIN,f,0-4,0,2016
FIN,f,5-11,0,2016
FIN,f,12-17,0,2016
FIN,f,18-59,0,2016
FIN,f,60+,0,2016
FIN,m,0-4,0,2016
FIN,m,5-11,0,2016
FIN,m,12-17,0,2016
FIN,m,18-59,0,2016
FIN,m,60+,0,2016
FJI,f,0-4,0,2016
FJI,f,5-11,0,2016
FJI,f,12-17,0,2016
FJI,f,18-59,7,2016
FJI,f,60+,0,2016
FJI,m,0-4,0,2016
FJI,m,5-11,0,2016
FJI,m,12-17,0,2016
FJI,m,18-59,0,2016
FJI,m,60+,0,2016
FRA,f,0-4,0,2016
FRA,f,5-11,0,2016
FRA,f,12-17,0,2016
FRA,f,18-59,0,2016
FRA,f,60+,0,2016
FRA,m,0-4,0,2016
FRA,m,5-11,0,2016
FRA,m,12-17,0,2016
